(random_ship_heading_angle, random_ship_accel_turn_rate, random_ship_cruise_speed, random_ship_cruise_turn_rate, random_ship_cruise_timesteps, next_imminent_collision_time, safe_time_after_maneuver)
-26.85027278932987,-80.63054612684859,90.29546159313168,-65.3275838133146,30,5.1357219422112985,3.569055275544632
-15.005950195076426,104.32787483940876,167.8068729860084,-126.12132393305728,17,6.422475451290314,5.022475451290314
-18.41490272692196,-126.865460765058,108.46970043674241,-49.25825339339963,3,6.630101053071264,5.9301010530712635
-17.285304672329993,12.864551710456226,109.42558519963245,-3.753548179967993,14,6.378469755049273,5.311803088382606
-21.402526267467238,98.01035518448367,93.46480776402052,26.78774560703883,6,5.960726360847699,5.194059694181032
26.279232895941,-75.32249961044482,61.682950079820046,-117.98733508650335,17,6.973957121766198,5.940623788432865
15.026562902794566,158.63588968140152,-56.07727062399715,-51.91563512010947,2,5.532235776730634,5.065569110063967
23.430920970024296,105.55336167979351,-143.74060762693057,124.08884568659516,1,6.136379075606506,5.336379075606506
-29.083708881835378,-18.18472168164118,160.42812911445878,53.766071154598336,23,18.037132595180353,16.40379926184702
-13.275607035606498,-3.952606642807666,85.38171959328457,47.42504853630655,28,13.09010408399643,11.656770750663096
15.432391264240685,140.4768064830031,62.79804721568456,100.42097256529644,6,6.969148038834692,6.369148038834692
12.842990114438138,-162.87844486796985,204.88463465292415,-57.18850819892353,27,7.460698264858474,5.560698264858473
-7.520144953443239,23.415478544708492,114.33850901408232,-93.20676441480596,20,9.44357926626596,8.176912599599294
4.500514826959105,-147.49005736007297,162.35376864074686,-71.10402862585444,16,9.174774133944572,7.9081074672779055
-26.62116833210949,-42.577378862406476,76.33871074111403,-86.35529042130598,13,6.4741030792477,5.507436412581034
-28.08731221819215,-75.27670059142534,-16.791818249788605,-156.49399893673345,25,8.930586729784576,7.830586729784576
9.859510046107147,-177.2498889551471,-218.7464796869693,-85.01365563010627,17,15.31545310255322,13.715453102553221
-1.4489642991316387,-145.93056951601608,45.69767254533542,-121.1693623367347,23,8.204474236108599,7.1711409027752655
-18.472175244027262,-84.61414868091083,78.42550877961446,58.279492899083124,12,6.046278573999887,5.146278573999886
-1.4355211210859586,-88.49411414609091,67.19984344999273,-179.77484527071294,24,7.283485341738205,6.150152008404872
24.116580201225723,-139.7074267669046,186.13553533857907,-55.514251921092,6,7.5265194864927425,6.3598528198260755
16.20651266719183,-154.6349855608019,-43.75334207159693,-161.0181684291844,6,5.545523588681833,5.0121902553485
-16.812204948799334,-151.9627110608372,-216.1794003693937,-58.646379942935866,1,7.466952854586056,6.3669528545860565
19.248172095971533,131.34099221546893,34.56724179940596,73.58173103715916,1,7.39058933262695,7.057255999293617
23.42424823752568,-19.321665651995914,27.50931671083424,-13.210930860308764,12,5.25510915499371,4.588442488327043
14.181026491871549,-65.31665097627268,102.27256821384367,-136.68055162064758,5,7.085341917504725,6.352008584171392
3.5602887399006633,-26.849981417320294,186.6492964191578,-140.6383117636973,15,6.714373322791046,5.381039989457713
4.934525573554701,10.874968577939825,79.38377659595625,118.803466221581,30,7.484467315253493,6.084467315253493
-13.628862892367529,151.1716754897509,-54.940022235575185,90.0012054373318,13,6.279872034750626,5.513205368083959
-1.8768236226152624,158.01364091771416,-57.7611445688722,39.7461394702664,15,6.367867913987386,5.534534580654053
-27.49521749110692,-158.7900851798396,82.37270335849496,-153.0002420063208,12,5.639345533565298,4.706012200231965
15.877362138499613,59.480896449065,35.92256753063117,156.18211719935636,5,5.833686777436617,5.400353444103283
-22.16270763875694,178.33924063332472,150.2413521796119,-82.5288118374825,13,9.499766393292017,8.233099726625351
-23.08567040947758,-154.22563059425505,-182.25317246530602,67.762723040737,28,8.747144582985737,6.8804779163190695
-6.883106895100973,61.03551122834838,-202.0758387697905,-168.11265687627224,18,12.296471436260997,10.763138102927664
-18.81757354864339,-148.75872825154286,163.79199868457874,57.31526453907526,23,10.833148699478631,9.199815366145298
1.2987813668549286,-83.33188001123308,-220.01442700982653,-32.97839017997174,7,7.714992773779271,6.481659440445938
4.62648349702426,-19.153765453193614,-73.57879229117049,-95.94239327769736,21,6.4610631680062705,5.394396501339604
-1.7240623250002898,-3.414305834283965,-227.27353865393218,1.2741248206952491,6,9.162764253382939,7.929430920049605
-18.175515460570203,-39.39292779238252,-118.03833271783488,-54.554773447547575,23,7.941497758353799,6.508164425020466
-25.747510239552245,-32.54633967658327,-35.98469842709369,124.37747301351021,18,6.479922796349636,5.546589463016303
-4.852996628358479,-82.55430232217276,-230.29604975975386,-35.03040293771997,7,8.431193475615888,7.131193475615889
21.208171659304092,-90.75125982435048,171.80660673275054,126.9783784123772,19,7.944208114949754,6.410874781616421
29.35707330473589,51.27614670737404,150.85053541711233,-51.94737123244266,12,9.15356987252827,7.886903205861603
0.36644749759312845,-177.7421277275133,114.11862309459508,-39.921758752528575,17,6.895797935764406,5.7624646024310735
25.07532479379382,-115.84039856683815,164.85249876452957,-31.14125235616794,11,7.839059867559859,6.572393200893193
28.04132325695514,-38.59023925656166,225.57402973845143,-138.1790842955952,26,8.286557385094806,6.253224051761473
1.3026860816519523,-63.23189235389623,219.23480615914366,145.8731950451177,25,7.4045929960360874,5.571259662702754
-27.159542053330583,73.62985503341534,-72.83821533862573,-24.07511223468771,14,12.768254727859116,11.801588061192449
29.46311953889129,-63.929021363476494,-164.32745253297753,75.73634222098678,29,8.667313864231655,6.800647197564988
2.480522409177837,-46.586855632420026,-96.64985050651742,-6.256133730960556,29,inf,inf
6.578409606100436,175.94326144214847,123.33041632180749,14.709952879201694,14,inf,inf
25.5970198101857,-6.798998181831365,-211.5810562128394,-167.7731630576656,30,9.030505101094699,6.930505101094699
-24.894489531596562,11.550726230047616,-198.90966003938422,-25.995619619623113,4,7.69403505211806,6.527368385451393
8.179002782912647,109.30354325184237,226.4839167882804,152.83890147206756,15,8.890472219500776,7.323805552834109
10.889098698505556,149.15330168430904,139.1074082883772,-28.916772311119132,28,12.68923686580075,11.055903532467417
-21.199787222689345,64.2875165131262,116.93716979346505,-161.69653179982336,9,inf,inf
14.863890302357895,-142.6156844161022,182.59284267036207,115.50401972253297,22,inf,inf
-20.89836725366804,141.25797723419794,87.17303642750716,-114.84379575121493,3,inf,inf
24.148166522986315,102.20163870081524,-133.80108268737243,-130.29625582133806,12,7.200763013835206,6.034096347168539
19.934863346319766,-103.24231701080922,131.34087718748293,154.11541436515665,30,6.973875086493281,5.240541753159947
15.349531668930965,147.00066244554824,-64.15958246478664,49.898166012621715,25,inf,inf
20.162958335720624,113.56739680245835,-30.934212701598824,121.74287824689031,12,inf,inf
26.291419024832713,36.422823924966366,135.00580317961192,43.709835202705506,25,13.111065281909609,11.511065281909609
-6.67585650211177,57.11991966552,159.21328756781537,24.265768190734462,11,5.451267231138958,4.317933897805625
-18.8405456932325,110.2708593287798,143.46693184333066,-179.38613954942815,6,9.010855019365678,8.044188352699011
2.3421226773703125,133.53164375755495,-26.29701873589883,128.89464431530985,1,0.26786232603866655,0.06786232603866654
3.770041273148827,-134.54166210880246,-103.35813921997732,166.08999641151667,30,4.5,3.0
7.803250440969123,93.42925456000131,193.98590389892513,-144.78016893170792,9,4.437996630053716,3.2046632967203825
17.25020452176667,88.480944011031,138.6726075899611,-119.57331839209735,1,inf,inf
-11.307003274222847,-13.074934941235142,-217.60488527720662,-71.75549543536255,17,inf,inf
-23.940781361408597,-141.9879249539002,-88.37860112289363,52.673123845429984,7,6.01414557531135,5.247478908644683
-16.772264376230567,-139.433026720462,-213.90759949059535,85.97419246925,10,7.753287204757761,6.386620538091094
-15.523615657037366,136.55492881096012,17.837890226345394,137.39389345168837,30,3.5000000000000027,2.3000000000000025
-27.385657038533882,4.998421912955251,220.92832927185037,91.25409975905984,8,3.2228838643620934,1.8228838643620935
-26.74773247958304,-35.44569066048871,135.29559086556833,-145.46051300770984,24,4.8450945917251005,3.278427925058434
-7.152165844627529,83.46437200444586,67.56167434795753,-1.0165206087365846,13,5.015892048841355,4.215892048841355
21.851588129819937,-119.07040775596528,-225.75170732233642,-65.58502287894322,2,5.869864222968998,4.6698642229689975
-12.296109008508324,64.5282752726228,-103.57068512766841,31.41062780268078,16,6.224664815227804,5.1246648152278045
-14.346987128264448,-131.15826694013924,-26.730054052164405,-125.76187348687326,6,5.289041712618444,4.855708379285111
-24.96256126757327,57.02727770512854,-124.43031862902102,-117.43296940315888,29,inf,inf
-2.1783693840162286,145.50476063287852,-172.4422537287045,-34.99160096538719,5,6.411821683883497,5.44515501721683
17.800620265204913,-50.26990129249302,-182.36307839543505,-90.68869259463798,7,9.381520681820886,8.248187348487553
24.687136219090036,86.36137964288878,223.59858697031314,-77.44312285800572,24,inf,inf
-8.547093724993836,-30.68848284607793,230.5318016358085,22.073356659150562,8,10.230661265138224,8.863994598471557
12.336218560591455,-34.87509096043567,-84.5718523133998,-37.14098701145011,14,10.416403489028198,9.449736822361531
-16.924976644280722,115.44357382102896,-97.60660196864532,120.84234899137192,30,inf,inf
-2.0967396967869654,165.76301235762816,-84.70398449550305,-30.718988388752962,13,7.116892045830129,6.250225379163462
-28.812724125064047,117.25939173118019,-150.9757893611689,-59.445402974687724,19,8.870090378240128,7.370090378240128
12.076181381708984,-36.803968481431696,-159.94939056798412,0.1826223191076508,14,21.95786314700682,20.691196480340153
-17.60875345255169,175.61810956409357,-158.08690154505146,-142.83194111190292,21,7.679440514784181,6.179440514784181
20.209755005473852,135.86269284960065,125.51985654994098,-19.209477644366814,11,7.434887653460075,6.368220986793409
8.031925931419494,-81.09844688554868,237.67704250853802,-81.31889886068836,12,8.32768430579248,6.827684305792481
-9.475526037527413,-151.49625291033328,-168.91064153154994,13.901355487185953,6,inf,inf
25.710292249692955,80.40440843124827,-176.11759784846515,-49.275751917470785,17,8.91917669889425,7.385843365560916
-5.196587059026072,64.2196769727912,-139.06962836436952,-48.121987989810435,15,9.362452452283039,8.195785785616373
26.34413491431365,-142.08694036076272,-216.3546303990578,24.103556779585375,11,inf,inf
9.000433632788045,126.65494845725925,235.2611506338822,-65.77232522981191,25,inf,inf
-9.519963189502313,-79.4161953459953,167.40384833060762,103.16534691113588,21,inf,inf
3.8918104085098477,-10.046383561547742,-32.60287520409287,-57.93462504621846,7,9.59903359588809,9.165700262554756
-14.743738475159438,3.888812279406352,-116.55942769070896,13.801779485331252,13,7.013114244335051,5.946447577668384
14.11928408557658,165.88788793821504,-35.97830276544295,-48.46426383790694,23,inf,inf
-29.41353665890429,44.60064901971833,-156.1176362126023,-179.60948595778956,16,inf,inf
-28.6817616086216,-81.35693813535904,113.05626119694182,138.8039646478107,22,inf,inf
10.133356282931643,-153.79748188911302,192.74325718265266,-5.484188664650418,26,inf,inf
-9.598091087984184,-40.86527452712579,-234.15934652221262,-34.3229371662334,27,11.908498850724294,9.908498850724294
-23.841032874465377,-166.25303571356272,-133.662674574639,-137.33965917818293,19,inf,inf
15.843480711061787,-49.33457183837356,69.49757246245127,-167.38751035037723,27,inf,inf
-23.448507939510847,50.452089483061116,148.00679306536426,-161.4069460623404,6,inf,inf
-21.878563753969182,97.3840621144696,32.05816139543185,105.3076883019616,30,8.959731974094124,7.659731974094124
27.35696001070913,113.28949883680758,188.01320670759065,-77.7609852763007,23,inf,inf
21.208228363227292,-28.346524738933823,138.5110463176951,124.05289913707475,25,4.6,2.9999999999999996
6.965824637458439,157.0695746510704,-235.1630394974413,92.96487449624948,9,inf,inf
7.576179200026218,-96.70330462903715,230.03608119006213,156.4210045037749,24,12.211670537896392,10.311670537896392
10.422644743555011,-106.74988480431635,114.87702929119814,-61.91937748398172,13,7.378064517027375,6.344731183694042
9.740734669262594,-89.00812859086581,231.77192245463067,-80.84239072225115,9,8.23446960686097,6.834469606860969
-0.7164144814940485,129.53216002789168,115.95804527201574,-70.73619709272327,26,inf,inf
3.625985303940716,-99.7692644081971,-76.7528328946498,1.7819629797766652,11,8.34813207493338,7.5814654082667134
-26.335724587878282,-11.117725101181264,-219.82915537987355,-5.252010886617484,7,6.705796726733693,5.339130060067026
12.472416180322924,61.45553886057502,94.05844276227992,154.19215508219185,25,9.878469775710665,8.511803109043997
13.5533934852252,166.89143767962634,223.33454213904207,102.91391449352443,28,7.692108490046802,5.692108490046802
5.958320704936334,32.98856522788614,36.77243368459722,-12.805898207380864,16,7.087873300314941,6.354539966981608
1.3064237160790988,-26.150796592299542,214.71890089580768,149.8255250564858,16,7.773701142141329,6.273701142141329
-18.178976978519493,-55.57689496157499,16.835143247926794,-120.77618698934478,26,inf,inf
9.107944572427108,72.31346812010963,-71.38814961160699,34.05930190511529,20,8.746159841749645,7.679493175082978
-19.282989643061583,52.86797736023192,-205.8289384385423,-169.0686831720185,18,6.914622252626072,5.247955585959405
-13.559489689226506,84.79219589770634,185.07195286374758,179.8958489824961,3,6.3575128182669,5.3575128182669
27.12915200465015,-166.9075031434675,165.70415736647425,-19.263463488360145,15,8.868528139141638,7.468528139141638
16.910904779396184,118.97848369845235,-109.48182048308021,85.18098397758297,30,15.652387984350046,14.052387984350046
-12.516603889236997,36.624496768428315,-182.26214295180586,87.89402222630355,25,55.89099214799426,54.15765881466093
-24.724129173678428,77.91926900405394,-64.61597502733619,1.7487445418652499,16,8.459578208008432,7.459578208008432
-27.79281133583358,100.78960536176436,233.17121907128717,45.212207950653095,20,6.939080556533288,5.0724138898666205
17.201209282262674,139.49678628547952,-128.52763937128628,103.00131706871957,23,9.18190062130429,7.748567287970957
1.353741035384573,139.80833541182267,233.52612573474153,11.399798509671655,14,8.382944934120001,6.849611600786668
-23.465368186993707,-33.79298598138777,58.72909607584751,120.12118646509873,26,inf,inf
9.381237390853066,-70.44018307471535,65.33808178076623,-75.25958736512165,10,inf,inf
1.0739600396887283,139.13959189499843,199.65066955496843,-36.128220844992484,9,inf,inf
26.061734995411527,-169.59682467545815,66.71879683830412,1.5930078591553354,9,inf,inf
-20.226055033162723,-94.60890267728841,128.45774764751604,-19.079057400778368,30,6.960454866230604,5.260454866230604
-1.981843360049485,36.43093719828886,222.09460523920484,136.84770913616512,5,6.629570854289003,5.462904187622336
26.77979976923087,-12.99187748983374,-217.67910819974017,140.8712321991133,19,6.895550549171803,5.128883882505137
9.044725356035961,-173.35218320160865,-117.33019064774318,82.70144574174708,12,inf,inf
10.017626749853363,-43.608941419781814,236.80753095923524,114.16174689374844,5,inf,inf
-27.11856030571884,-161.298744104745,-124.86507628523353,-82.99572394755937,12,6.355359174890953,5.22202584155762
10.777516256106757,8.174017740213486,-227.01559511757438,-173.41816804342514,3,10.670233744327412,9.503567077660746
0.4940683834240609,-165.54430135381284,-131.79381291493272,141.8764594550393,10,6.2071980572133905,5.240531390546724
-10.365035932567427,-39.308112564896476,-200.53164101361986,-98.09526855793848,24,6.857445593359254,5.124112260025921
18.035560936373507,33.1046440471907,166.59848121714037,161.08951424147773,29,7.518083063633797,5.684749730300464
-9.926719290549688,-31.4872607209619,134.78325520756925,55.50993309262395,9,6.158395721544441,5.191729054877774
-5.648496083153088,-103.43233029329254,-230.74398691434303,-95.3721864135158,3,7.231250318333321,6.064583651666654
-19.6370483541754,-100.00766139447543,88.52205998637538,27.293565704640713,3,5.6424490983346764,5.009115765001344
-25.43071237189296,-153.205782395112,116.06341468254863,111.81651670077991,29,6.687985027572187,5.02131836090552
-29.233791574853083,-109.05787584067849,56.47584400704358,-145.9346158878415,20,6.455736971378121,5.322403638044788
-24.369546950717194,-61.74727361426996,182.03736518035885,89.56132713576721,19,7.993692508387847,6.393692508387847
-19.13712412585924,-91.04864504629505,-41.14601113920392,-1.1840069629099617,23,9.19020528032264,8.09020528032264
19.497783180564703,-145.32620865401606,-215.33734228577745,25.70384338452854,22,inf,inf
18.375084159718575,-50.186438348750215,-189.723209742306,-13.725151579999391,29,12.381822975874352,10.415156309207685
-20.462266786654034,36.61920263189347,-111.57677957402558,-82.7216385856328,17,14.792719175183615,13.592719175183616
-16.179515665683113,-156.2364448146187,74.60040294340575,157.9182103710187,10,8.990641779146895,8.223975112480229
-24.803194265353877,67.51828865887461,114.82935623949231,80.95510336088165,10,41.18355043802664,40.15021710469331
-20.704826478731512,128.80721883626137,-181.75770789850256,-66.4281024821639,3,14.89155017216143,13.858216838828097
1.8259003154248319,-177.92518937631314,187.21116104486572,-21.0757350527372,1,inf,inf
-28.37237191395741,53.51801128006622,-182.67094748896966,-126.72212571380265,2,inf,inf
9.935801580196816,-115.60256707805925,170.0256370782791,179.57594315204602,24,inf,inf
-1.6517180750432168,-14.34661819778671,-236.43392573131518,124.74562761381861,29,inf,inf
15.672206034449523,-55.51584687163856,118.70014412652768,-33.532252882505475,19,inf,inf
1.240600093703545,-28.673908967210167,-228.37816242924794,146.61235049132313,10,7.72679786154287,6.360131194876203
2.571586852202934,40.612921041288814,-209.4585468429091,-155.39744363235096,15,10.800469909769642,9.333803243102976
-13.038575291558594,131.99848780692827,-27.72209939330787,120.18128095986043,18,9.65442042259156,8.821087089258226
24.30882751345097,-64.21480734711841,-194.8076953960847,-59.4711581103485,24,5.895626579682359,4.062293246349026
22.076453362919146,-145.07897057134568,-84.41104697110015,-129.60434539516706,4,7.3489362567651915,6.6822695900985245
11.676651099726826,40.50875231354104,204.13629483288446,136.66849683090544,4,inf,inf
18.21460636609479,-64.99337389754717,-219.46048310042286,-94.57091831526607,23,6.951087224844866,5.0844205581781985
21.928345291838255,171.48028671887312,-163.3132835291131,-86.51563887606532,10,6.881751336984868,5.681751336984868
27.52130017667035,-73.58153470092456,172.73755055277854,128.4065311421337,18,67.08897163701181,65.55563830367848
-18.505008701642645,-167.8016197318819,-195.61207756489208,-83.59264134304621,7,6.600864264512097,5.367530931178764
-13.640212546086829,60.129654817022754,93.839427275611,-63.93443748848537,15,7.438896244964609,6.405562911631276
3.525586511116302,-143.5278073582894,65.67707485193921,-85.58721581272012,27,7.785882885047075,6.552549551713741
-28.324482429133365,173.8348583822796,-61.799402627267284,-61.19158014539711,5,85.82171528015151,85.18838194681817
6.502588745909044,135.53076298259816,225.44691121209445,-33.578842244383,21,7.872840466337959,6.106173799671293
-6.5748941336598605,168.70913342273258,94.811027862569,103.57006982949827,5,15.467583527441764,14.800916860775098
-2.264813508153086,-106.15745235988429,-23.430860845162755,65.00791352933666,18,8.78517104218567,8.018504375519004
13.630215616287444,-91.94913904104585,-165.10089932717813,168.17472114189525,30,11.881868306363552,10.048534973030218
-11.368416964726766,-139.19779451458737,-220.95494777362592,39.75612379005176,8,6.509151691420518,5.2091516914205185
-12.29024983141499,140.61899615876285,153.80067069418942,-167.30959293145256,6,9.229745603974575,8.229745603974575
28.608691529420987,166.100971657574,148.99729209715014,65.76270895628863,26,7.0666331622460765,5.3999664955794096
-15.580659797707192,42.64926949929202,-199.17572193988764,-104.53660598474781,30,7.124352233311613,5.157685566644946
-29.05044072678224,84.26623111341462,-86.54806913308698,-149.95679656380014,21,6.700529238324947,5.43386257165828
-14.182957931844644,-15.05703923724218,-43.80107703922306,135.22795450399212,6,5.807847783475032,5.274514450141699
-5.344311064001982,-70.46612404347974,196.50089166453984,-156.88315786882768,19,6.877235891484789,5.343902558151456
22.60395179700071,-111.34681445480123,-16.419730787235352,-162.20401846603667,10,5.381921989214571,4.8152553225479044
13.916979800938648,170.82751587456954,-211.9753586128242,-49.55152788684467,27,8.023812881510922,6.090479548177589
-24.791642120606696,-145.62013566965027,102.16193709329411,-159.04318309436619,7,5.065258031020152,4.198591364353485
-13.838607134120032,109.79397532645459,119.64140220196856,-4.104226475409064,9,8.37075165947473,7.437418326141396
2.7066442474599697,139.98942457837967,176.24986676540374,169.4194610875021,9,7.6465604931401625,6.51322715980683
-21.220576059383482,75.18815765576932,-130.50737710936173,86.29038193835748,9,8.008869143526674,7.008869143526674
-15.08754083451822,-89.73775008999831,-61.19932970478746,56.8239953700768,10,6.302727127446795,5.569393794113462
-27.580891079962285,-161.91739695053624,103.7742848566267,159.13246826086714,14,9.655146028215393,8.555146028215393
-27.473272939463563,-80.01319014502013,-184.38890051828247,-72.89020441414578,28,11.67768831693753,9.77768831693753
25.164371305060996,2.1332560185734337,-72.89350558656383,145.80340527066357,15,11.253709075191507,10.253709075191507
-11.758619787067538,145.6904734422955,-49.79264674165165,-119.28788405068934,29,4.248627226799173,2.9819605601325065
19.620083411056292,70.98040264894001,134.3519240332131,-17.684763319429493,11,4.526546524085818,3.426546524085818
-22.376853192641775,-90.11841286883933,-199.61539926847635,100.22479003796315,15,6.8309859702333675,5.3309859702333675
18.456979427360793,-178.66070155824556,-156.4671130407182,67.7324060277262,11,6.846819258525236,5.646819258525236
4.996870717397364,-14.97632133413137,195.7411096338381,172.08311071458888,4,6.044365673359536,5.011032340026203
-28.909990064798837,27.334611637248116,181.61082713568078,-24.52445667714136,26,8.753663914178626,6.920330580845293
6.262183334079353,160.9168268252572,-41.07854422676422,39.507560309310605,23,6.332936284447552,5.299602951114219
9.357301251689826,79.37206092366847,-147.4171999338158,64.87503178192804,19,10.321972996517097,8.988639663183763
-14.097560108126565,-18.14593980584982,-139.11843729388949,134.80353367972202,3,5.996346841104981,5.163013507771648
13.107415898108478,120.32440292089024,81.00745999771766,-3.7583229374867813,13,6.245143239798753,5.345143239798753
-21.47769647583484,177.44339743371012,-196.97644482815,111.59574031080854,22,7.147544408015938,5.414211074682605
8.974455110544397,-5.660618740502628,-152.65558800226117,65.1853360713014,26,6.850021169222288,5.216687835888955
-7.878153785313657,-62.55242712861424,-158.79699979726695,-169.5395185815493,25,7.088640604474827,5.488640604474828
-16.57887338276,60.332002378752065,-130.39533955306916,-63.32721457751768,29,8.345053922769353,6.71172058943602
-23.364217098624575,-4.962918499294034,43.28015169186949,-175.56078792246305,14,7.052201884755663,6.21886855142233
